"","X","date","serial_number","model","capacity_bytes","failure","smart_1_normalized","smart_3_normalized","smart_7_normalized","smart_9_raw","smart_12_raw","smart_190_raw"
"176934",176934,"2016-07-03","Z304JWJB","ST4000DM000",4000787030016,0,116,96,84,6488,4,36
"177214",177214,"2016-07-03","WD-WX21D947N7H5","WDC WD60EFRX",6001175126016,0,200,100,100,13791,5,NA
"177350",177350,"2016-07-03","Z304JW7S","ST4000DM000",4000787030016,0,106,93,84,6463,7,36
"177438",177438,"2016-07-03","Z3025K82","ST4000DM000",4000787030016,0,114,91,88,15061,10,19
"177442",177442,"2016-07-03","Z3029YRV","ST4000DM000",4000787030016,0,120,92,87,11625,11,33
"177459",177459,"2016-07-03","Z300YTX5","ST4000DM000",4000787030016,0,111,96,88,14839,3,30
"177506",177506,"2016-07-03","S3010CKZ","ST4000DM000",4000787030016,0,114,92,84,8428,12,28
"177530",177530,"2016-07-03","Z304JLDJ","ST4000DM000",4000787030016,0,113,96,84,6468,4,37
"177744",177744,"2016-07-03","Z302T6D2","ST4000DM000",4000787030016,0,117,96,84,7304,4,34
"177783",177783,"2016-07-03","Z305KB72","ST4000DM000",4000787030016,0,110,98,81,3150,2,39
"178793",178793,"2016-07-03","Z304JW5W","ST4000DM000",4000787030016,0,117,96,84,6463,4,30
"178923",178923,"2016-07-03","Z305D5MZ","ST4000DM000",4000787030016,0,106,94,82,3756,5,34
"178937",178937,"2016-07-03","Z305D5ML","ST4000DM000",4000787030016,0,109,96,82,3775,3,34
"179484",179484,"2016-07-03","S2T0J9ACB00399","ST250LM004 HN",250059350016,0,100,91,252,19768,15,NA
"179919",179919,"2016-07-03","W300KNNX","ST4000DM000",4000787030016,0,119,91,87,11122,13,18
"180118",180118,"2016-07-03","MJ0351YNGA6Z8A","Hitachi HDS5C3030ALA630",3000592982016,0,100,125,100,30982,25,NA
"180474",180474,"2016-07-03","Z305CKQX","ST4000DM000",4000787030016,0,118,95,81,2646,5,23
"181920",181920,"2016-07-03","ZA10B15T","ST8000DM002",8001563222016,0,81,98,74,296,1,29
"182073",182073,"2016-07-03","Z304KBS2","ST4000DM000",4000787030016,0,113,95,84,6531,5,25
"182305",182305,"2016-07-03","Z3057DTN","ST4000DM000",4000787030016,0,119,97,83,4956,2,31
"182380",182380,"2016-07-03","PL1311LAG1ZXWA","Hitachi HDS5C4040ALE630",4000787030016,0,100,131,100,29089,16,NA
"182679",182679,"2016-07-03","Z305AJV0","ST4000DM000",4000787030016,0,104,96,81,3485,4,28
"182816",182816,"2016-07-03","Z302R7GN","ST4000DM000",4000787030016,0,109,95,84,7571,5,35
"182929",182929,"2016-07-03","W3006DL6","ST4000DM000",4000787030016,0,117,91,87,25308,25,22
"183021",183021,"2016-07-03","Z30251MC","ST4000DM000",4000787030016,0,115,95,88,14524,5,19
"183761",183761,"2016-07-03","Z304YZ8G","ST4000DM000",4000787030016,0,120,97,81,2647,3,26
"183873",183873,"2016-07-03","Z300ZRQM","ST4000DM000",4000787030016,0,116,91,87,21101,12,27
"183947",183947,"2016-07-03","Z305APJ4","ST4000DM000",4000787030016,0,114,96,83,5117,3,22
"183954",183954,"2016-07-03","Z3025LA6","ST4000DM000",4000787030016,0,100,97,87,14524,3,23
"184002",184002,"2016-07-03","Z3025LAG","ST4000DM000",4000787030016,0,114,93,88,14501,7,24
"185091",185091,"2016-07-03","Z3029Z82","ST4000DM000",4000787030016,0,117,91,87,12702,12,29
"185098",185098,"2016-07-03","Z3014PBZ","ST4000DM000",4000787030016,0,119,91,86,20598,24,21
"185332",185332,"2016-07-03","W300D541","ST4000DM000",4000787030016,0,119,92,87,25671,36,23
"185873",185873,"2016-07-03","Z3040E86","ST4000DM000",4000787030016,0,120,95,86,7136,5,23
"186097",186097,"2016-07-03","WD-WX31D743YAF2","WDC WD60EFRX",6001175126016,0,200,202,100,13789,8,NA
"186203",186203,"2016-07-03","Z302A19M","ST4000DM000",4000787030016,0,105,97,87,12752,3,26
"186463",186463,"2016-07-03","Z305P0CK","ST4000DM000",4000787030016,0,116,96,81,3149,4,35
"186866",186866,"2016-07-03","WD-WX41D94RN118","WDC WD60EFRX",6001175126016,0,200,100,100,13791,5,NA
"186888",186888,"2016-07-03","Z300YLQ9","ST4000DM000",4000787030016,0,119,94,88,14671,6,24
"187019",187019,"2016-07-03","Z302B0B3","ST4000DM000",4000787030016,0,118,91,87,12612,10,31
"187480",187480,"2016-07-03","Z305B6TL","ST4000DM000",4000787030016,0,116,99,83,4116,1,36
"188089",188089,"2016-07-03","Z300GZ0R","ST4000DM000",4000787030016,0,115,91,87,25794,23,27
"188134",188134,"2016-07-03","Z304HNKK","ST4000DM000",4000787030016,0,114,98,84,5772,2,23
"188401",188401,"2016-07-03","Z3052R5S","ST4000DM000",4000787030016,0,112,96,81,3484,4,24
"188545",188545,"2016-07-03","Z30250M3","ST4000DM000",4000787030016,0,114,97,88,13254,3,23
"188846",188846,"2016-07-03","Z304KBNH","ST4000DM000",4000787030016,0,117,96,84,6512,4,31
"189104",189104,"2016-07-03","Z304Z7H2","ST4000DM000",4000787030016,0,117,95,81,3485,5,22
"189322",189322,"2016-07-03","W3002NQ7","ST4000DM000",4000787030016,0,117,91,87,24679,16,22
"189636",189636,"2016-07-03","Z3015CFB","ST4000DM000",4000787030016,0,118,91,87,21983,16,21
"189757",189757,"2016-07-03","S301GPJF","ST4000DM000",4000787030016,0,109,97,84,6850,3,35
"190317",190317,"2016-07-03","MK0311YHGKAWPA","Hitachi HDS723030ALA640",3000592982016,0,100,123,100,39119,27,NA
"190664",190664,"2016-07-03","PL2331LAH46AJJ","HGST HMS5C4040BLE640",4000787030016,0,100,100,100,2216,3,NA
"190812",190812,"2016-07-03","Z300L4BK","ST4000DM000",4000787030016,0,117,92,88,25315,18,21
"190938",190938,"2016-07-03","Z30250F3","ST4000DM000",4000787030016,0,117,96,88,15076,4,19
"191214",191214,"2016-07-03","Z303ZYFD","ST4000DM000",4000787030016,0,119,91,84,7063,9,20
"191287",191287,"2016-07-03","Z305FYYL","ST4000DM000",4000787030016,0,109,96,82,3296,4,35
"191740",191740,"2016-07-03","W300BHTL","ST4000DM000",4000787030016,0,118,92,89,26480,17,27
"191843",191843,"2016-07-03","Z304EYKN","ST4000DM000",4000787030016,0,114,95,84,5959,5,26
"192450",192450,"2016-07-03","WD-WX11D943555F","WDC WD60EFRX",6001175126016,0,200,205,100,13788,9,NA
"192762",192762,"2016-07-03","ZA11R2DJ","ST8000DM002",8001563222016,0,83,85,72,172,12,29
"192896",192896,"2016-07-03","WD-WX41A14U5170","WDC WD5000LPVX",500107862016,0,200,100,200,18042,5,NA
"193807",193807,"2016-07-03","MK0301YHGLRBWA","Hitachi HDS723030ALA640",3000592982016,0,100,122,100,39096,21,NA
"194236",194236,"2016-07-03","Z305Q0J8","ST4000DM000",4000787030016,0,118,97,80,3125,3,38
"194393",194393,"2016-07-03","W300J5ZL","ST4000DM000",4000787030016,0,115,92,88,24678,12,32
"194613",194613,"2016-07-03","W3001FZP","ST4000DM000",4000787030016,0,117,92,87,25305,24,22
"194909",194909,"2016-07-03","Z30259G4","ST4000DM000",4000787030016,0,110,94,87,14478,6,22
"195127",195127,"2016-07-03","S300Z6AT","ST4000DM000",4000787030016,0,109,96,84,8434,4,32
"196206",196206,"2016-07-03","Z3015Z3B","ST4000DM000",4000787030016,0,114,91,84,20385,9,26
"196465",196465,"2016-07-03","Z305GVFS","ST4000DM000",4000787030016,0,115,99,81,3126,1,32
"196560",196560,"2016-07-03","Z3011WXM","ST4000DM000",4000787030016,0,120,96,87,21103,4,32
"197312",197312,"2016-07-03","Z3015J3M","ST4000DM000",4000787030016,0,111,94,84,19524,6,20
"197499",197499,"2016-07-03","W300B6M4","ST4000DM000",4000787030016,0,117,92,89,26627,14,30
"198015",198015,"2016-07-03","PL1331LAHD09NH","HGST HMS5C4040BLE640",4000787030016,0,100,100,100,1425,4,NA
"198267",198267,"2016-07-03","Z3029YX1","ST4000DM000",4000787030016,0,117,94,87,12486,6,28
"198359",198359,"2016-07-03","S300XCPL","ST4000DM000",4000787030016,0,117,100,84,8505,0,25
"198576",198576,"2016-07-03","W3004Y7M","ST4000DM000",4000787030016,0,117,92,88,25317,15,19
"199039",199039,"2016-07-03","PL1321LAG35TLH","Hitachi HDS5C4040ALE630",4000787030016,0,100,125,100,27574,31,NA
"199245",199245,"2016-07-03","Z3057FPB","ST4000DM000",4000787030016,0,117,97,83,4970,3,21
"199318",199318,"2016-07-03","Z305BAK1","ST4000DM000",4000787030016,0,100,96,74,1139,4,22
"199364",199364,"2016-07-03","W300J68Y","ST4000DM000",4000787030016,0,112,91,87,24139,16,28
"199611",199611,"2016-07-03","Z300GPHJ","ST4000DM000",4000787030016,0,113,94,89,26019,6,20
"199842",199842,"2016-07-03","WD-WXC1H3440683","WDC WD60EFRX",6001175126016,0,200,206,100,13789,8,NA
"199846",199846,"2016-07-03","Z300ZRR4","ST4000DM000",4000787030016,0,117,91,87,21096,12,23
"199898",199898,"2016-07-03","Z302CYFS","ST4000DM000",4000787030016,0,117,94,84,7064,6,24
"200039",200039,"2016-07-03","PL2331LAGRWT0J","HGST HMS5C4040ALE640",4000787030016,0,100,100,100,16205,6,NA
"200417",200417,"2016-07-03","Z3042A2Q","ST4000DM000",4000787030016,0,108,91,84,7156,13,22
"200427",200427,"2016-07-03","Z30149SH","ST4000DM000",4000787030016,0,107,91,87,21924,9,22
"200653",200653,"2016-07-03","Z3016PP6","ST4000DM000",4000787030016,0,117,96,86,20386,4,21
"201032",201032,"2016-07-03","Z3026RDS","ST4000DM000",4000787030016,0,114,92,84,8428,10,29
"201228",201228,"2016-07-03","Z3014PF3","ST4000DM000",4000787030016,0,114,96,86,20386,3,38
"201245",201245,"2016-07-03","WD-WCAYUEH50142","WDC WD1600AAJS",160041885696,0,200,189,200,30125,87,NA
"201399",201399,"2016-07-03","Z305GVVM","ST4000DM000",4000787030016,0,117,99,82,3297,1,38
"201605",201605,"2016-07-03","Z3029F0E","ST4000DM000",4000787030016,0,117,92,87,12880,15,35
"201749",201749,"2016-07-03","Z300PM73","ST4000DM000",4000787030016,0,116,91,88,23669,21,33
"201750",201750,"2016-07-03","Z300ZQY6","ST4000DM000",4000787030016,0,119,96,87,21101,4,28
"201783",201783,"2016-07-03","Z305BV2A","ST4000DM000",4000787030016,0,119,95,81,3486,5,29
"202069",202069,"2016-07-03","Z300X74C","ST4000DM000",4000787030016,0,111,91,87,22322,8,21
"202446",202446,"2016-07-03","ZA11WQH2","ST8000DM002",8001563222016,0,83,92,74,173,4,28
"202460",202460,"2016-07-03","S300ZQT8","ST4000DM000",4000787030016,0,118,92,85,8734,30,27
"202602",202602,"2016-07-03","Z3051SXK","ST4000DM000",4000787030016,0,114,96,81,3484,4,26
"203210",203210,"2016-07-03","Z300MX97","ST4000DM000",4000787030016,0,114,92,87,24086,29,33
"203319",203319,"2016-07-03","Z3040PZK","ST4000DM000",4000787030016,0,116,91,85,6970,8,30
"203612",203612,"2016-07-03","ZA10MCH1","ST8000DM002",8001563222016,0,77,96,80,947,2,25
"203688",203688,"2016-07-03","Z300KN1Y","ST4000DM000",4000787030016,0,118,92,87,24282,41,27
"203831",203831,"2016-07-03","Z303XYM6","ST4000DM000",4000787030016,0,105,95,83,5792,5,24
"203984",203984,"2016-07-03","Z3041BT0","ST4000DM000",4000787030016,0,118,99,81,7043,1,19
"204391",204391,"2016-07-03","Z304E7CZ","ST4000DM000",4000787030016,0,118,96,83,5438,4,22
"204520",204520,"2016-07-03","ZA10NFC1","ST8000DM002",8001563222016,0,80,96,74,296,2,25
"204792",204792,"2016-07-03","Z3025M9A","ST4000DM000",4000787030016,0,116,93,87,14839,7,19
"205551",205551,"2016-07-03","Z304L9K6","ST4000DM000",4000787030016,0,117,97,83,5481,3,21
"205675",205675,"2016-07-03","WD-WXC1H3442013","WDC WD60EFRX",6001175126016,0,200,201,100,13789,8,NA
"205759",205759,"2016-07-03","WD-WX21D947NNDH","WDC WD60EFRX",6001175126016,0,200,197,100,13790,8,NA
"205953",205953,"2016-07-03","Z304KCSD","ST4000DM000",4000787030016,0,118,96,84,5481,4,25
"206008",206008,"2016-07-03","S300YBKS","ST4000DM000",4000787030016,0,105,98,84,8818,2,36
"207239",207239,"2016-07-03","W300J302","ST4000DM000",4000787030016,0,116,93,87,21243,7,35
"207624",207624,"2016-07-03","Z300P911","ST4000DM000",4000787030016,0,118,91,87,23667,13,22
"207731",207731,"2016-07-03","WD-WCC4N0385882","WDC WD30EFRX",3000592982016,0,200,191,100,17112,71,NA
"208032",208032,"2016-07-03","Z3014NPN","ST4000DM000",4000787030016,0,110,91,84,20536,28,20
"208053",208053,"2016-07-03","Z3024CA7","ST4000DM000",4000787030016,0,114,94,87,11049,6,25
"208145",208145,"2016-07-03","W300ATH8","ST4000DM000",4000787030016,0,118,92,87,24138,18,25
"208453",208453,"2016-07-03","W300BJ07","ST4000DM000",4000787030016,0,118,92,88,26019,25,23
"208809",208809,"2016-07-03","Z302R488","ST4000DM000",4000787030016,0,114,98,85,7139,2,35
"208835",208835,"2016-07-03","Z305KW22","ST4000DM000",4000787030016,0,112,99,80,3150,1,38
"208932",208932,"2016-07-03","Z3041BXZ","ST4000DM000",4000787030016,0,111,95,86,7135,5,23
"209054",209054,"2016-07-03","Z300GP9Z","ST4000DM000",4000787030016,0,115,91,87,22774,62,22
"209059",209059,"2016-07-03","Z300GP9S","ST4000DM000",4000787030016,0,116,92,89,26019,12,22
"209097",209097,"2016-07-03","Z300NK8E","ST4000DM000",4000787030016,0,117,92,88,23529,10,29
"209355",209355,"2016-07-03","PL1331LAHBN14H","HGST HMS5C4040BLE640",4000787030016,0,100,100,100,462,3,NA
"209642",209642,"2016-07-03","W300R7YQ","ST4000DM000",4000787030016,0,119,91,79,20880,26,32
"209698",209698,"2016-07-03","W300BMBN","ST4000DM000",4000787030016,0,117,92,89,26604,9,22
"209959",209959,"2016-07-03","Z300GPMY","ST4000DM000",4000787030016,0,114,91,84,25704,21,26
"210692",210692,"2016-07-03","Z3025ZRH","ST4000DM000",4000787030016,0,118,92,88,15061,10,20
"210703",210703,"2016-07-03","Z304L8SY","ST4000DM000",4000787030016,0,117,99,84,5480,1,24
"210893",210893,"2016-07-03","Z304JWNV","ST4000DM000",4000787030016,0,116,93,84,6491,7,26
"210960",210960,"2016-07-03","WD-WX41D94RNDP3","WDC WD60EFRX",6001175126016,0,200,100,100,12834,6,NA
"211061",211061,"2016-07-03","Z300GYZV","ST4000DM000",4000787030016,0,114,93,89,26016,17,25
"212261",212261,"2016-07-04","S301NK3V","ST4000DM000",4000787030016,0,119,94,84,5978,6,26
"212528",212528,"2016-07-04","MK0311YHGL3H3A","Hitachi HDS723030ALA640",3000592982016,0,100,121,100,43919,28,NA
"212927",212927,"2016-07-04","Z3040YXY","ST4000DM000",4000787030016,0,111,95,86,7160,5,23
"213020",213020,"2016-07-04","Z3015H5K","ST4000DM000",4000787030016,0,117,96,86,20408,4,25
"213345",213345,"2016-07-04","W300960V","ST4000DM000",4000787030016,0,119,91,89,26643,13,25
"213370",213370,"2016-07-04","Z300KK12","ST4000DM000",4000787030016,0,117,91,78,22610,18,33
"213381",213381,"2016-07-04","Z3029H4P","ST4000DM000",4000787030016,0,117,98,87,12319,2,21
"213645",213645,"2016-07-04","Z3029Z3P","ST4000DM000",4000787030016,0,110,91,87,12724,10,28
"213964",213964,"2016-07-04","S300ZNMD","ST4000DM000",4000787030016,0,116,92,84,8842,12,33
"214100",214100,"2016-07-04","Z300GZ34","ST4000DM000",4000787030016,0,118,91,88,26041,16,21
"214322",214322,"2016-07-04","Z3025ZNH","ST4000DM000",4000787030016,0,116,92,88,15075,9,27
"214460",214460,"2016-07-04","S300WF1A","ST4000DM000",4000787030016,0,117,99,84,8168,1,37
"214527",214527,"2016-07-04","Z304KBTA","ST4000DM000",4000787030016,0,118,94,84,5796,6,24
"214592",214592,"2016-07-04","W0Q1SSE0","ST320LT007",320072933376,0,111,98,87,23353,33,35
"214756",214756,"2016-07-04","WD-WXL1H642VM3E","WDC WD60EFRX",6001175126016,0,200,204,100,13812,9,NA
"215462",215462,"2016-07-04","Z3014A4Q","ST4000DM000",4000787030016,0,118,93,87,21948,7,20
"215530",215530,"2016-07-04","Z3029GFH","ST4000DM000",4000787030016,0,113,93,83,13017,7,17
"215875",215875,"2016-07-04","Z303R4WA","ST4000DM000",4000787030016,0,119,95,85,8676,5,20
"215949",215949,"2016-07-04","Z3016PEZ","ST4000DM000",4000787030016,0,109,92,78,18922,11,36
"216194",216194,"2016-07-04","Z3052GC6","ST4000DM000",4000787030016,0,114,93,81,3507,7,25
"216393",216393,"2016-07-04","S3010LZK","ST4000DM000",4000787030016,0,120,98,84,7572,2,37
"217159",217159,"2016-07-04","Z305GXWD","ST4000DM000",4000787030016,0,108,95,82,3316,5,33
"217373",217373,"2016-07-04","Z305DHNQ","ST4000DM000",4000787030016,0,119,96,82,3758,4,34
"217831",217831,"2016-07-04","Z300GPJL","ST4000DM000",4000787030016,0,109,91,89,26044,8,22
"218170",218170,"2016-07-04","Z1Z0470E","ST4000DX000",4000787030016,0,118,90,96,27539,18,39
"218212",218212,"2016-07-04","Z300K8D5","ST4000DM000",4000787030016,0,116,96,88,24681,4,22
"218267",218267,"2016-07-04","W300K1CD","ST4000DM000",4000787030016,0,109,92,87,23278,9,24
"218378",218378,"2016-07-04","S300XANN","ST4000DM000",4000787030016,0,118,99,84,8528,1,22
"218446",218446,"2016-07-04","Z4D05JPB","ST6000DX000",6001175126016,0,118,90,89,11071,8,26
"218668",218668,"2016-07-04","Z304HML7","ST4000DM000",4000787030016,0,119,99,83,5818,1,23
"219008",219008,"2016-07-04","Z3023XA8","ST4000DM000",4000787030016,0,116,91,88,14183,33,24
"219139",219139,"2016-07-04","PL1331LAHBZBDH","HGST HMS5C4040BLE640",4000787030016,0,100,100,100,1761,3,NA
"219459",219459,"2016-07-04","Z3023VD3","ST4000DM000",4000787030016,0,114,91,88,14184,33,24
"219638",219638,"2016-07-04","S300YQ6K","ST4000DM000",4000787030016,0,117,97,84,8455,3,29
"219757",219757,"2016-07-04","Z305KVLL","ST4000DM000",4000787030016,0,109,98,81,3174,2,35
"220134",220134,"2016-07-04","Z3029GYZ","ST4000DM000",4000787030016,0,119,93,89,13017,7,19
"220149",220149,"2016-07-04","Z303C1RC","ST4000DM000",4000787030016,0,117,97,86,7112,3,35
"220381",220381,"2016-07-04","Z300GQD0","ST4000DM000",4000787030016,0,112,91,88,23077,25,24
"220532",220532,"2016-07-04","W300J2V0","ST4000DM000",4000787030016,0,115,92,88,23383,9,22
"220785",220785,"2016-07-04","Z300GZEF","ST4000DM000",4000787030016,0,119,92,89,26045,10,22
"220857",220857,"2016-07-04","S301NHAJ","ST4000DM000",4000787030016,0,114,96,84,6487,4,33
"220879",220879,"2016-07-04","S301PTS3","ST4000DM000",4000787030016,0,116,97,84,5984,3,22
"220942",220942,"2016-07-04","Z304JR9J","ST4000DM000",4000787030016,0,118,91,83,5770,8,19
"221094",221094,"2016-07-04","W300BBG0","ST4000DM000",4000787030016,0,118,91,74,23786,16,28
"221140",221140,"2016-07-04","Z304KA7F","ST4000DM000",4000787030016,0,112,94,84,6515,6,28
"221309",221309,"2016-07-04","Z3019HDN","ST4000DM000",4000787030016,0,108,91,89,19917,16,30
"221611",221611,"2016-07-04","Z3025K2X","ST4000DM000",4000787030016,0,119,96,90,15368,4,24
"221740",221740,"2016-07-04","Z305D581","ST4000DM000",4000787030016,0,106,94,81,3509,6,25
"221963",221963,"2016-07-04","MJ1311YNG37EMA","Hitachi HDS5C3030ALA630",3000592982016,0,100,124,100,40663,22,NA
"222050",222050,"2016-07-04","Z302510H","ST4000DM000",4000787030016,0,115,97,88,14525,3,30
"222101",222101,"2016-07-04","Z300GZ4W","ST4000DM000",4000787030016,0,119,91,88,24813,18,33
"222198",222198,"2016-07-04","Z30402QR","ST4000DM000",4000787030016,0,118,91,84,7180,13,22
"222350",222350,"2016-07-04","Z300ZV95","ST4000DM000",4000787030016,0,117,91,87,21124,8,18
"222405",222405,"2016-07-04","Z305DW3P","ST4000DM000",4000787030016,0,114,99,82,3779,1,34
"222420",222420,"2016-07-04","Z304KBYT","ST4000DM000",4000787030016,0,117,95,82,4499,5,26
"222637",222637,"2016-07-04","Z304J0X2","ST4000DM000",4000787030016,0,118,96,84,6516,4,26
"222776",222776,"2016-07-04","Z1Z03F55","ST4000DX000",4000787030016,0,114,91,93,29586,40,34
"222834",222834,"2016-07-04","S300818F","ST4000DM000",4000787030016,0,108,91,81,20379,12,31
"222926",222926,"2016-07-04","Z4D05RYT","ST6000DX000",6001175126016,0,117,88,89,11550,14,30
"223010",223010,"2016-07-04","Z1Z05439","ST4000DX000",4000787030016,0,108,91,90,7618,10,21
"223069",223069,"2016-07-04","WD-WCC4N0HT6DU5","WDC WD30EFRX",3000592982016,0,200,182,100,3657,15,NA
"223270",223270,"2016-07-04","Z302325Z","ST4000DM000",4000787030016,0,115,95,87,14885,5,35
"223318",223318,"2016-07-04","Z3029FA4","ST4000DM000",4000787030016,0,120,95,87,12701,5,34
"223560",223560,"2016-07-04","WD-WCAV3D509504","WDC WD1600AAJS",160041885696,0,200,138,100,41905,56,32
"223771",223771,"2016-07-04","Z303Z6S1","ST4000DM000",4000787030016,0,119,96,86,7112,4,29
"223796",223796,"2016-07-04","Z304KCN5","ST4000DM000",4000787030016,0,112,95,84,6490,5,33
"223843",223843,"2016-07-04","S300XRSJ","ST4000DM000",4000787030016,0,117,97,88,12776,3,27
"223871",223871,"2016-07-04","PL1331LAGSM12H","HGST HMS5C4040ALE640",4000787030016,0,100,100,100,17363,7,NA
"223889",223889,"2016-07-04","Z300CX2Y","ST4000DM000",4000787030016,0,116,91,87,24683,13,28
"224193",224193,"2016-07-04","PL1331LAGT941H","HGST HMS5C4040ALE640",4000787030016,0,100,100,100,16376,4,NA
"224334",224334,"2016-07-04","W300R5QJ","ST4000DM000",4000787030016,0,117,91,81,20724,19,30
"224777",224777,"2016-07-04","Z301475Y","ST4000DM000",4000787030016,0,116,91,87,21990,14,34
